id,time,x,y,z,tilt_fc,tilt_tw,z_smo,y_smo,t1,tVal,bin,windowSize,run_id,smo_prob,bin_hmm,run_idle_id,numbers,recipe_step
152,46.979S,-0.01,0.94,-0.06,0.6,3.58,-0.06574508740044546,0.9516605321048026,1970-01-01T00:00:00Z,-20,-1,,1,9.297181179455101e-4,Idle,1,2200,Idle -1
153,46.982S,-0.01,0.94,-0.06,0.61,3.65,-0.06574620422224338,0.951662043235973,1970-01-01T00:00:00Z,-20,-1,,1,0.0010016046360802602,Idle,1,2200,Idle -1
154,46.984S,-0.01,0.94,-0.06,0,4.86,-0.06574694888542915,0.951663056525848,1970-01-01T00:00:00Z,-20,-1,,1,0.0010293891786685052,Idle,1,2200,Idle -1
155,46.987S,-0.01,0.94,-0.08,0.61,4.86,-0.06574806605518367,0.951664585290163,1970-01-01T00:00:00Z,-20,-1,,1,0.0010403591841296478,Idle,1,2200,Idle -1
156,46.99S,0,0.94,-0.08,0,3.65,-0.06574918343730334,0.9516661246809122,1970-01-01T00:00:00Z,-20,-1,,1,0.0010448880599926089,Idle,1,2200,Idle -1
157,46.993S,-0.01,0.94,-0.08,0.6,4.76,-0.06575030103448147,0.9516676747330058,1970-01-01T00:00:00Z,-20,-1,,1,0.0010469365109649265,Idle,1,2200,Idle -1
158,46.996S,0,0.94,-0.06,0,4.76,-0.06575141884941146,0.951669235481355,1970-01-01T00:00:00Z,-20,-1,,1,0.0010479944518753373,Idle,1,2200,Idle -1
159,46.999S,0,0.94,-0.06,0.62,3.69,-0.06575253688478669,0.9516708069608698,1970-01-01T00:00:00Z,-20,-1,,1,0.0010485631636942734,Idle,1,2200,Idle -1
160,47.002S,0,0.94,-0.06,0,3.69,-0.06575365514330049,0.9516723892064614,1970-01-01T00:00:00Z,-20,-1,,1,0.001048653908749492,Idle,1,2200,Idle -1
161,47.005S,-0.01,0.94,-0.06,0,3.04,-0.06575477362764624,0.9516739822530398,1970-01-01T00:00:00Z,-20,-1,,1,0.001047799750286786,Idle,1,2200,Idle -1
162,47.008S,0,0.94,-0.06,0.61,3.65,-0.0657558923405173,0.951675586135516,1970-01-01T00:00:00Z,-20,-1,,1,0.0010445934764524377,Idle,1,2200,Idle -1
163,47.011S,-0.01,0.94,-0.06,0.61,3.65,-0.06575701128460701,0.9516772008888003,1970-01-01T00:00:00Z,-20,-1,,1,0.001035295152475002,Idle,1,2200,Idle -1
164,47.014S,-0.01,0.94,-0.06,0,3.65,-0.06575813046260878,0.9516788265478034,1970-01-01T00:00:00Z,-20,-1,,1,0.0010101332740032603,Idle,1,2200,Idle -1
165,47.016S,0,0.94,-0.06,0.6,4.76,-0.06575887671255783,0.9516799163964448,1970-01-01T00:00:00Z,-20,-1,,1,9.436459391388597e-4,Idle,1,2200,Idle -1
166,47.02S,0,0.96,-0.08,0,4.76,-0.06576036953112188,0.9516821107226086,1970-01-01T00:00:00Z,-20,-1,,1,7.697051807131536e-4,Idle,1,2200,Idle -1
167,47.023S,0,0.96,-0.08,0,3.65,-0.06576148942701994,0.9516837693082317,1970-01-01T00:00:00Z,-20,-1,,1,7.699490608699356e-4,Idle,1,2200,Idle -1
168,47.026S,0,0.94,-0.08,0,4.76,-0.06576260956760349,0.9516854389392161,1970-01-01T00:00:00Z,-20,-1,,1,9.452245952287245e-4,Idle,1,2200,Idle -1
169,47.029S,0,0.94,-0.06,0,3.65,-0.0657637299555659,0.9516871196504721,1970-01-01T00:00:00Z,-20,-1,,1,0.0010129045957592,Idle,1,2200,Idle -1
170,47.032S,0,0.94,-0.06,0,6.67,-0.06576485059360053,0.9516888114769105,1970-01-01T00:00:00Z,-20,-1,,1,0.0010392037403667382,Idle,1,2200,Idle -1
171,47.035S,0,0.94,-0.06,0.61,3.65,-0.06576597148440073,0.9516905144534418,1970-01-01T00:00:00Z,-20,-1,,1,0.0010494696989533825,Idle,1,2200,Idle -1
172,47.037S,0,0.94,-0.06,0,3.58,-0.0657667188866896,0.9516916559828651,1970-01-01T00:00:00Z,-20,-1,,1,0.0010532225148788424,Idle,1,2200,Idle -1
173,47.04S,0,0.94,-0.06,0,3.69,-0.06576784020475102,0.9516933776204636,1970-01-01T00:00:00Z,-20,-1,,1,0.0010537566082298876,Idle,1,2200,Idle -1
174,47.043S,0,0.94,-0.06,0,3.65,-0.06576896178276034,0.9516951105012501,1970-01-01T00:00:00Z,-20,-1,,1,0.0010509898833920694,Idle,1,2200,Idle -1
175,47.046S,0,0.94,-0.06,0,4.86,-0.06577008362341093,0.9516968546601348,1970-01-01T00:00:00Z,-20,-1,,1,0.0010415880476669194,Idle,1,2200,Idle -1
176,47.049S,0,0.94,-0.06,0,3.69,-0.0657712057293961,0.9516986101320284,1970-01-01T00:00:00Z,-20,-1,,1,0.0010156908908193153,Idle,1,2200,Idle -1
177,47.052S,0,0.94,-0.06,0,3.58,-0.06577232810340927,0.9517003769518417,1970-01-01T00:00:00Z,-20,-1,,1,9.472323688054555e-4,Idle,1,2200,Idle -1
178,47.055S,-0.01,0.96,-0.06,0.6,3.58,-0.06577345074814378,0.9517021551544852,1970-01-01T00:00:00Z,-20,-1,,1,7.683651516232038e-4,Idle,1,2200,Idle -1
179,47.058S,-0.01,0.96,-0.06,0.61,3.65,-0.06577457366629298,0.9517039447748693,1970-01-01T00:00:00Z,-20,-1,,1,7.672957365955628e-4,Idle,1,2200,Idle -1
180,47.062S,-0.01,0.94,-0.06,0.6,4.76,-0.0657760713204589,0.9517063487566509,1970-01-01T00:00:00Z,-20,-1,,1,9.428168061252187e-4,Idle,1,2200,Idle -1
181,47.064S,0,0.94,-0.06,0,3.65,-0.06577682033360897,0.9517075584085021,1970-01-01T00:00:00Z,-20,-1,,1,0.0010010185113533267,Idle,1,2200,Idle -1
182,47.067S,0,0.94,-0.06,0,3.65,-0.06577794408816248,0.9517093824915721,1970-01-01T00:00:00Z,-20,-1,,1,9.985215346675796e-4,Idle,1,2200,Idle -1
183,47.07S,0,0.94,-0.06,0,3.65,-0.06577906812690416,0.951711218132025,1970-01-01T00:00:00Z,-20,-1,,1,9.322559246281603e-4,Idle,1,2200,Idle -1
184,47.073S,-0.01,0.96,-0.06,0.6,4.76,-0.06578019245252735,0.9517130653647716,1970-01-01T00:00:00Z,-20,-1,,1,7.367503063338267e-4,Idle,1,2200,Idle -1
185,47.076S,-0.01,0.96,-0.06,0.6,3.58,-0.06578131706772543,0.9517149242247224,1970-01-01T00:00:00Z,-20,-1,,1,6.77178643897369e-4,Idle,1,2200,Idle -1
186,47.079S,-0.01,0.96,-0.06,0.6,3.58,-0.06578244197519179,0.9517167947467883,1970-01-01T00:00:00Z,-20,-1,,1,6.589135882030621e-4,Idle,1,2200,Idle -1
187,47.082S,-0.01,0.96,-0.06,0.6,3.58,-0.06578356717761973,0.9517186769658792,1970-01-01T00:00:00Z,-20,-1,,1,6.53252627279824e-4,Idle,1,2200,Idle -1
188,47.085S,-0.01,0.96,-0.08,1.79,4.76,-0.06578469267770265,0.9517205709169062,1970-01-01T00:00:00Z,-20,-1,,1,6.516200509376531e-4,Idle,1,2200,Idle -1
189,47.088S,0,0.96,-0.08,0,4.76,-0.06578581847813393,0.9517224766347799,1970-01-01T00:00:00Z,-20,-1,,1,6.518779040424583e-4,Idle,1,2200,Idle -1
190,47.091S,0,0.96,-0.08,0,4.76,-0.06578694458160692,0.9517243941544109,1970-01-01T00:00:00Z,-20,-1,,1,6.549134394803693e-4,Idle,1,2200,Idle -1
191,47.094S,0,0.96,-0.06,0,3.69,-0.06578807099081495,0.9517263235107095,1970-01-01T00:00:00Z,-20,-1,,1,6.660628236788543e-4,Idle,1,2200,Idle -1
192,47.097S,0,0.96,-0.06,0.6,3.58,-0.06578919770845144,0.9517282647385865,1970-01-01T00:00:00Z,-20,-1,,1,7.036610638525186e-4,Idle,1,2200,Idle -1
193,47.099S,-0.01,0.94,-0.06,0,3.65,-0.06578994902622162,0.9517295655030654,1970-01-01T00:00:00Z,-20,-1,,1,8.284303735271842e-4,Idle,1,2200,Idle -1
194,47.102S,-0.01,0.96,-0.06,0.6,3.58,-0.06579107626389075,0.9517315265944853,1970-01-01T00:00:00Z,-20,-1,,1,7.030615416710372e-4,Idle,1,2200,Idle -1
195,47.106S,-0.01,0.96,-0.06,0.61,3.04,-0.06579257973886514,0.951734160000793,1970-01-01T00:00:00Z,-20,-1,,1,6.648121210083158e-4,Idle,1,2200,Idle -1
196,47.109S,-0.01,0.96,-0.06,0.6,4.76,-0.06579370771714899,0.9517361490640892,1970-01-01T00:00:00Z,-20,-1,,1,6.530116972541174e-4,Idle,1,2200,Idle -1
197,47.112S,-0.01,0.96,-0.08,0,3.58,-0.0657948360173281,0.9517381501735167,1970-01-01T00:00:00Z,-20,-1,,1,6.492223021290168e-4,Idle,1,2200,Idle -1
198,47.115S,0,0.96,-0.08,0.6,4.76,-0.06579596464209583,0.9517401633639859,1970-01-01T00:00:00Z,-20,-1,,1,6.478579442504853e-4,Idle,1,2200,Idle -1
199,47.118S,0,0.96,-0.08,0,4.76,-0.06579709359414555,0.9517421886704078,1970-01-01T00:00:00Z,-20,-1,,1,6.472267111538529e-4,Idle,1,2200,Idle -1
200,47.121S,-0.01,0.96,-0.08,0,3.69,-0.0657982228761706,0.9517442261276925,1970-01-01T00:00:00Z,-20,-1,,1,6.46816277841613e-4,Idle,1,2200,Idle -1
201,47.124S,-0.01,0.96,-0.08,0.6,4.76,-0.06579935249086435,0.9517462757707509,1970-01-01T00:00:00Z,-20,-1,,1,6.464715472516601e-4,Idle,1,2200,Idle -1
202,47.127S,-0.01,0.96,-0.06,0.6,3.58,-0.06580048244092018,0.9517483376344933,1970-01-01T00:00:00Z,-20,-1,,1,6.461455778874065e-4,Idle,1,2200,Idle -1
203,47.13S,-0.01,0.96,-0.08,0.6,4.76,-0.06580161272903146,0.9517504117538307,1970-01-01T00:00:00Z,-20,-1,,1,6.458241644537625e-4,Idle,1,2200,Idle -1
204,47.133S,-0.01,0.96,-0.06,0,3.58,-0.06580274335789153,0.9517524981636735,1970-01-01T00:00:00Z,-20,-1,,1,6.455030043836626e-4,Idle,1,2200,Idle -1
205,47.136S,-0.01,0.96,-0.08,0.6,4.76,-0.06580387433019376,0.9517545968989322,1970-01-01T00:00:00Z,-20,-1,,1,6.45180779238268e-4,Idle,1,2200,Idle -1
206,47.139S,-0.01,0.96,-0.06,0.6,3.58,-0.06580500564863151,0.9517567079945171,1970-01-01T00:00:00Z,-20,-1,,1,6.448570341757682e-4,Idle,1,2200,Idle -1
207,47.142S,-0.01,0.96,-0.06,1.77,4.71,-0.06580613731589817,0.9517588314853396,1970-01-01T00:00:00Z,-20,-1,,1,6.445314463849103e-4,Idle,1,2200,Idle -1
208,47.145S,-0.01,0.96,-0.06,0.61,3.65,-0.06580726933468707,0.9517609674063096,1970-01-01T00:00:00Z,-20,-1,,1,6.442033051791415e-4,Idle,1,2200,Idle -1
209,47.149S,-0.01,0.96,-0.06,0.6,3.58,-0.06580877924453986,0.9517638346970607,1970-01-01T00:00:00Z,-20,-1,,1,6.438703648505991e-4,Idle,1,2200,Idle -1
210,47.152S,-0.01,0.96,-0.06,0.6,3.58,-0.06580991209402155,0.9517659997574722,1970-01-01T00:00:00Z,-20,-1,,1,6.437026127738377e-4,Idle,1,2200,Idle -1
211,47.154S,-0.01,0.96,-0.06,0,3.65,-0.06581066752712095,0.9517674500992116,1970-01-01T00:00:00Z,-20,-1,,1,6.43963159873969e-4,Idle,1,2200,Idle -1
212,47.157S,-0.01,0.96,-0.06,0.6,3.58,-0.06581180097893251,0.9517696360898785,1970-01-01T00:00:00Z,-20,-1,,1,6.454311269681073e-4,Idle,1,2200,Idle -1
213,47.16S,-0.01,0.96,-0.06,0,4.76,-0.06581293479573312,0.9517718346852457,1970-01-01T00:00:00Z,-20,-1,,1,6.51020801983526e-4,Idle,1,2200,Idle -1
214,47.163S,-0.01,0.96,-0.06,0.6,4.76,-0.06581406898021619,0.9517740459202242,1970-01-01T00:00:00Z,-20,-1,,1,6.703231582961052e-4,Idle,1,2200,Idle -1
215,47.166S,0,0.96,-0.06,0.6,3.58,-0.06581520353507507,0.9517762698297247,1970-01-01T00:00:00Z,-20,-1,,1,7.35147630896371e-4,Idle,1,2200,Idle -1
216,47.169S,0,0.94,-0.06,0,3.65,-0.0658163384630031,0.9517785064486574,1970-01-01T00:00:00Z,-20,-1,,1,9.51095340589345e-4,Idle,1,2200,Idle -1
217,47.172S,0,0.94,-0.06,0,3.65,-0.06581747376669364,0.951780755811933,1970-01-01T00:00:00Z,-20,-1,,1,0.0010357562856237903,Idle,1,2200,Idle -1
218,47.175S,0,0.94,-0.06,0,3.69,-0.06581860944884012,0.9517830179544622,1970-01-01T00:00:00Z,-20,-1,,1,0.001069268749375076,Idle,1,2200,Idle -1
219,47.178S,0,0.94,-0.06,0.6,3.58,-0.06581974551213582,0.9517852929111557,1970-01-01T00:00:00Z,-20,-1,,1,0.0010828341558892585,Idle,1,2200,Idle -1
220,47.181S,0,0.94,-0.06,0,3.04,-0.06582088195927414,0.9517875807169238,1970-01-01T00:00:00Z,-20,-1,,1,0.001088580706078308,Idle,1,2200,Idle -1
221,47.183S,0,0.94,-0.08,0,4.86,-0.06582163980527565,0.9517891130763839,1970-01-01T00:00:00Z,-20,-1,,1,0.0010911627231510676,Idle,1,2200,Idle -1
222,47.186S,0,0.94,-0.08,0.6,4.76,-0.06582277689813694,0.9517914223748557,1970-01-01T00:00:00Z,-20,-1,,1,0.0010924867613692822,Idle,1,2200,Idle -1
223,47.19S,0,0.94,-0.08,0,4.86,-0.06582429363067847,0.9517945215777825,1970-01-01T00:00:00Z,-20,-1,,1,0.0010929783601891228,Idle,1,2200,Idle -1
224,47.193S,-0.01,0.94,-0.08,0,4.76,-0.06582543164012092,0.9517968611289555,1970-01-01T00:00:00Z,-20,-1,,1,0.001091983720337043,Idle,1,2200,Idle -1
225,47.196S,-0.01,0.94,-0.08,1.85,3.69,-0.06582657004687281,0.951799213703756,1970-01-01T00:00:00Z,-20,-1,,1,0.0010877110815327602,Idle,1,2200,Idle -1
226,47.199S,-0.01,0.94,-0.08,0.61,3.65,-0.0658277088536275,0.9518015793370946,1970-01-01T00:00:00Z,-20,-1,,1,0.001075253189791203,Idle,1,2200,Idle -1
227,47.202S,-0.01,0.94,-0.08,0.61,4.86,-0.06582884806307834,0.9518039580638823,1970-01-01T00:00:00Z,-20,-1,,1,0.0010419390726008825,Idle,1,2200,Idle -1
228,47.205S,-0.01,0.94,-0.08,0,4.86,-0.06582998767791871,0.9518063499190293,1970-01-01T00:00:00Z,-20,-1,,1,9.553414046564637e-4,Idle,1,2200,Idle -1
229,47.208S,-0.01,0.96,-0.08,0.6,4.76,-0.065831127700842,0.9518087549374464,1970-01-01T00:00:00Z,-20,-1,,1,7.326108239103156e-4,Idle,1,2200,Idle -1
230,47.211S,0,0.96,-0.08,0,3.58,-0.06583226813454153,0.9518111731540441,1970-01-01T00:00:00Z,-20,-1,,1,6.660235939309764e-4,Idle,1,2200,Idle -1
231,47.214S,0,0.96,-0.08,0.6,4.76,-0.06583340898171067,0.9518136046037329,1970-01-01T00:00:00Z,-20,-1,,1,6.474436130108522e-4,Idle,1,2200,Idle -1
232,47.216S,0,0.96,-0.08,0,4.76,-0.0658341697775255,0.951815232939149,1970-01-01T00:00:00Z,-20,-1,,1,6.47111233277932e-4,Idle,1,2200,Idle -1
233,47.219S,0,0.96,-0.08,0,3.65,-0.06583531131979595,0.951817686521569,1970-01-01T00:00:00Z,-20,-1,,1,6.648853331920207e-4,Idle,1,2200,Idle -1
234,47.222S,0,0.96,-0.08,0,4.76,-0.0658364532827183,0.9518201534301747,1970-01-01T00:00:00Z,-20,-1,,1,7.304543292020908e-4,Idle,1,2200,Idle -1
235,47.225S,0,0.94,-0.06,0.6,4.76,-0.06583759566898595,0.9518226336998773,1970-01-01T00:00:00Z,-20,-1,,1,9.517856020454242e-4,Idle,1,2200,Idle -1
236,47.228S,0,0.94,-0.06,0.61,3.65,-0.06583873848933935,0.951825126784918,1970-01-01T00:00:00Z,-20,-1,,1,0.0010274970753797851,Idle,1,2200,Idle -1
237,47.232S,-0.01,0.94,-0.06,0,3.65,-0.06584026293117118,0.9518284698721671,1970-01-01T00:00:00Z,-20,-1,,1,0.0010279854797149229,Idle,1,2200,Idle -1
238,47.235S,0,0.94,-0.06,0,3.65,-0.06584140676521025,0.9518309913366265,1970-01-01T00:00:00Z,-20,-1,,1,9.525426021172234e-4,Idle,1,2200,Idle -1
239,47.238S,0,0.96,-0.06,0.6,3.58,-0.06584255102294358,0.9518335248590715,1970-01-01T00:00:00Z,-20,-1,,1,7.294559521568383e-4,Idle,1,2200,Idle -1
240,47.241S,0,0.96,-0.08,0,5.36,-0.06584369569792574,0.9518360703767287,1970-01-01T00:00:00Z,-20,-1,,1,6.641642757435644e-4,Idle,1,2200,Idle -1
241,47.244S,-0.01,0.96,-0.08,0.6,4.76,-0.06584484078371128,0.9518386278268242,1970-01-01T00:00:00Z,-20,-1,,1,6.500559218789154e-4,Idle,1,2200,Idle -1
242,47.246S,-0.01,0.96,-0.08,0,4.76,-0.06584560439927611,0.9518403393916877,1970-01-01T00:00:00Z,-20,-1,,1,6.64575198685283e-4,Idle,1,2200,Idle -1
243,47.249S,-0.01,0.96,-0.06,0.62,3.69,-0.06584675015541067,0.951842916589684,1970-01-01T00:00:00Z,-20,-1,,1,7.320295058986752e-4,Idle,1,2200,Idle -1
244,47.252S,-0.01,0.94,-0.06,0.62,3.69,-0.06584789630516066,0.9518455055527227,1970-01-01T00:00:00Z,-20,-1,,1,9.64089040112483e-4,Idle,1,2200,Idle -1
245,47.255S,-0.01,0.94,-0.06,0.6,3.58,-0.0658490428420807,0.9518481062180305,1970-01-01T00:00:00Z,-20,-1,,1,0.0010559513351129331,Idle,1,2200,Idle -1
246,47.258S,-0.01,0.94,-0.06,0,3.04,-0.06585018975972524,0.9518507185228334,1970-01-01T00:00:00Z,-20,-1,,1,0.001092470602446102,Idle,1,2200,Idle -1
247,47.261S,-0.01,0.94,-0.06,0.6,4.76,-0.0658513370516489,0.9518533424043581,1970-01-01T00:00:00Z,-20,-1,,1,0.001106769567400582,Idle,1,2200,Idle -1
248,47.264S,0,0.94,-0.06,0,3.65,-0.06585248471140619,0.9518559777998317,1970-01-01T00:00:00Z,-20,-1,,1,0.0011112175385950274,Idle,1,2200,Idle -1
249,47.267S,0,0.94,-0.06,0.61,3.65,-0.06585363273255164,0.9518586246464797,1970-01-01T00:00:00Z,-20,-1,,1,0.001108991797637567,Idle,1,2200,Idle -1
250,47.27S,0,0.94,-0.06,0,3.65,-0.06585478110863978,0.951861282881529,1970-01-01T00:00:00Z,-20,-1,,1,0.0010970539554851061,Idle,1,2200,Idle -1
251,47.273S,0,0.94,-0.06,0,3.69,-0.06585592983322516,0.9518639524422061,1970-01-01T00:00:00Z,-20,-1,,1,0.0010633425575810162,Idle,1,2200,Idle -1
252,47.277S,0,0.94,-0.06,0,3.58,-0.0658574619969722,0.951867529365588,1970-01-01T00:00:00Z,-20,-1,,1,9.756013889340146e-4,Idle,1,2200,Idle -1
253,47.279S,0,0.96,-0.06,0,4.86,-0.06585822830210586,0.9518693252893498,1970-01-01T00:00:00Z,-20,-1,,1,7.512225590486866e-4,Idle,1,2200,Idle -1
254,47.282S,0,0.96,-0.08,1.79,3.58,-0.06585937803351022,0.9518720284502691,1970-01-01T00:00:00Z,-20,-1,,1,7.25783806300908e-4,Idle,1,2200,Idle -1
255,47.285S,0,0.94,-0.08,0.6,4.76,-0.06586052808763,0.9518747426857221,1970-01-01T00:00:00Z,-20,-1,,1,8.578651550237888e-4,Idle,1,2200,Idle -1
256,47.288S,-0.01,0.96,-0.06,0,4.86,-0.06586167845801974,0.9518774679329354,1970-01-01T00:00:00Z,-20,-1,,1,7.254688414617909e-4,Idle,1,2200,Idle -1
257,47.291S,0,0.96,-0.08,0,3.65,-0.06586282913823395,0.9518802041291352,1970-01-01T00:00:00Z,-20,-1,,1,7.515162163037002e-4,Idle,1,2200,Idle -1
258,47.294S,0,0.94,-0.06,1.79,3.58,-0.06586398012182719,0.9518829512115483,1970-01-01T00:00:00Z,-20,-1,,1,9.799773983465135e-4,Idle,1,2200,Idle -1
259,47.297S,0,0.94,-0.06,0,4.76,-0.06586513140235399,0.951885709117401,1970-01-01T00:00:00Z,-20,-1,,1,0.0010710423739182587,Idle,1,2200,Idle -1
260,47.3S,0,0.94,-0.06,0,3.69,-0.06586628297336891,0.9518884777839198,1970-01-01T00:00:00Z,-20,-1,,1,0.0011076368790493229,Idle,1,2200,Idle -1
261,47.303S,0,0.94,-0.06,0.61,3.65,-0.06586743482842645,0.9518912571483311,1970-01-01T00:00:00Z,-20,-1,,1,0.0011224366239696258,Idle,1,2200,Idle -1
262,47.305S,0,0.94,-0.06,0,3.65,-0.06586820288641668,0.9518931159702132,1970-01-01T00:00:00Z,-20,-1,,1,0.0011280282087138209,Idle,1,2200,Idle -1
263,47.308S,0,0.94,-0.06,0,3.65,-0.06586935520055541,0.9518959130249488,1970-01-01T00:00:00Z,-20,-1,,1,0.0011288622193376167,Idle,1,2200,Idle -1
264,47.311S,0,0.94,-0.06,0,3.58,-0.06587050778154888,0.9518987206101809,1970-01-01T00:00:00Z,-20,-1,,1,0.001124669995353429,Idle,1,2200,Idle -1
265,47.314S,0,0.94,-0.06,0.61,3.65,-0.06587166062295163,0.951901538663136,1970-01-01T00:00:00Z,-20,-1,,1,0.0011105701688824611,Idle,1,2200,Idle -1
266,47.318S,0,0.94,-0.06,0,4.86,-0.06587319813876283,0.9519053122417036,1970-01-01T00:00:00Z,-20,-1,,1,0.0010726104251254209,Idle,1,2200,Idle -1
267,47.321S,-0.01,0.94,-0.08,0,3.65,-0.0658743515627216,0.9519081544752265,1970-01-01T00:00:00Z,-20,-1,,1,9.746899847629469e-4,Idle,1,2200,Idle -1
268,47.324S,-0.01,0.96,-0.08,1.79,4.76,-0.0658755052256048,0.9519110069672272,1970-01-01T00:00:00Z,-20,-1,,1,7.263263523560579e-4,Idle,1,2200,Idle -1
269,47.327S,-0.01,0.96,-0.08,0.6,4.76,-0.06587665912096698,0.9519138696549326,1970-01-01T00:00:00Z,-20,-1,,1,6.524849416379676e-4,Idle,1,2200,Idle -1
270,47.33S,-0.01,0.96,-0.08,0.6,3.58,-0.06587781324236265,0.9519167424755687,1970-01-01T00:00:00Z,-20,-1,,1,6.303761992474626e-4,Idle,1,2200,Idle -1
271,47.333S,-0.01,0.96,-0.08,0,4.76,-0.06587896758334635,0.9519196253663621,1970-01-01T00:00:00Z,-20,-1,,1,6.236943024234646e-4,Idle,1,2200,Idle -1
272,47.336S,-0.01,0.96,-0.08,1.79,4.76,-0.06588012213747267,0.9519225182645397,1970-01-01T00:00:00Z,-20,-1,,1,6.219416007788756e-4,Idle,1,2200,Idle -1
273,47.339S,-0.01,0.96,-0.08,0.6,4.76,-0.0658812768982961,0.9519254211073273,1970-01-01T00:00:00Z,-20,-1,,1,6.228744009943101e-4,Idle,1,2200,Idle -1
274,47.342S,-0.01,0.96,-0.06,0.6,3.58,-0.0658824318593712,0.951928333831952,1970-01-01T00:00:00Z,-20,-1,,1,6.287533820121162e-4,Idle,1,2200,Idle -1
275,47.344S,-0.01,0.96,-0.06,0.59,3.54,-0.06588320194148926,0.9519302811072783,1970-01-01T00:00:00Z,-20,-1,,1,6.501466857204642e-4,Idle,1,2200,Idle -1
276,47.347S,0,0.96,-0.06,0,3.58,-0.06588435722199389,0.9519332101621342,1970-01-01T00:00:00Z,-20,-1,,1,7.234559749128394e-4,Idle,1,2200,Idle -1
277,47.35S,0,0.94,-0.06,0,3.65,-0.06588551268556231,0.951936148931431,1970-01-01T00:00:00Z,-20,-1,,1,9.726102919747155e-4,Idle,1,2200,Idle -1
278,47.353S,0,0.94,-0.06,0,3.69,-0.06588666832574902,0.9519390973523946,1970-01-01T00:00:00Z,-20,-1,,1,0.0010592825908371157,Idle,1,2200,Idle -1
279,47.356S,0,0.94,-0.06,0.61,3.65,-0.06588782413610861,0.9519420553622523,1970-01-01T00:00:00Z,-20,-1,,1,0.0010607839262280789,Idle,1,2200,Idle -1
280,47.36S,0,0.94,-0.06,0,3.65,-0.06588936547016105,0.9519460141829551,1970-01-01T00:00:00Z,-20,-1,,1,9.774146517814736e-4,Idle,1,2200,Idle -1
281,47.363S,-0.01,0.96,-0.06,1.79,4.76,-0.06589052165252496,0.951948994322779,1970-01-01T00:00:00Z,-20,-1,,1,7.32614918641764e-4,Idle,1,2200,Idle -1
282,47.366S,0,0.96,-0.08,0,3.58,-0.06589167798357681,0.9519519838422511,1970-01-01T00:00:00Z,-20,-1,,1,6.80869181438311e-4,Idle,1,2200,Idle -1
283,47.369S,0,0.96,-0.08,0.6,4.76,-0.06589283445687123,0.9519549826785985,1970-01-01T00:00:00Z,-20,-1,,1,7.356341617010592e-4,Idle,1,2200,Idle -1
284,47.372S,0,0.94,-0.08,0,4.92,-0.0658939910659627,0.9519579907690477,1970-01-01T00:00:00Z,-20,-1,,1,9.901707994834927e-4,Idle,1,2200,Idle -1
285,47.374S,0,0.94,-0.08,0,3.65,-0.06589476221095021,0.9519600012728486,1970-01-01T00:00:00Z,-20,-1,,1,0.0010924570711561608,Idle,1,2200,Idle -1
286,47.377S,0,0.94,-0.08,0.61,4.86,-0.06589591903204689,0.9519630246473038,1970-01-01T00:00:00Z,-20,-1,,1,0.0011335227461439744,Idle,1,2200,Idle -1
287,47.38S,0,0.94,-0.06,0,4.86,-0.06589707597175273,0.9519660571084644,1970-01-01T00:00:00Z,-20,-1,,1,0.001149055388686414,Idle,1,2200,Idle -1
288,47.383S,0,0.94,-0.08,0,3.69,-0.0658982330236223,0.9519690985935572,1970-01-01T00:00:00Z,-20,-1,,1,0.0011518276514322697,Idle,1,2200,Idle -1
289,47.386S,0,0.94,-0.06,0,3.65,-0.0658993901812101,0.9519721490398081,1970-01-01T00:00:00Z,-20,-1,,1,0.001143178789107256,Idle,1,2200,Idle -1
290,47.389S,0,0.94,-0.06,0.6,4.76,-0.06590054743807071,0.9519752083844443,1970-01-01T00:00:00Z,-20,-1,,1,0.0011142429699621816,Idle,1,2200,Idle -1
291,47.392S,0,0.94,-0.06,0,3.58,-0.06590170478775866,0.951978276564692,1970-01-01T00:00:00Z,-20,-1,,1,0.001038071517107678,Idle,1,2200,Idle -1
292,47.394S,0,0.96,-0.08,0,4.86,-0.06590247640260509,0.9519803268958641,1970-01-01T00:00:00Z,-20,-1,,1,8.45677499478996e-4,Idle,1,2200,Idle -1
293,47.397S,0,0.94,-0.06,0,3.65,-0.065903633892682,0.9519834096626342,1970-01-01T00:00:00Z,-20,-1,,1,0.0010180547340086221,Idle,1,2200,Idle -1
294,47.4S,0,0.94,-0.06,0.6,4.76,-0.06590479145839837,0.9519865010976196,1970-01-01T00:00:00Z,-20,-1,,1,0.001052042106134001,Idle,1,2200,Idle -1
295,47.404S,0,0.94,-0.06,0,3.69,-0.06590633498587457,0.951990636386327,1970-01-01T00:00:00Z,-20,-1,,1,9.767487049867026e-4,Idle,1,2200,Idle -1
296,47.407S,-0.01,0.96,-0.06,0.6,3.58,-0.06590749270301728,0.9519937478030289,1970-01-01T00:00:00Z,-20,-1,,1,7.239236658252517e-4,Idle,1,2200,Idle -1
297,47.41S,0,0.96,-0.06,0,3.65,-0.06590865047431456,0.9519968676787015,1970-01-01T00:00:00Z,-20,-1,,1,6.629255501841155e-4,Idle,1,2200,Idle -1
298,47.413S,-0.01,0.96,-0.06,0.6,3.58,-0.06590980829332095,0.9519999959505709,1970-01-01T00:00:00Z,-20,-1,,1,6.905644112435315e-4,Idle,1,2200,Idle -1
