id,time,x,y,z,z_smo,y_smo,t1,tVal,bin,windowSize,run_id,smo_prob,bin_hmm,run_idle_id,numbers,recipe_step
169,630.823S,2.47,0.96,0.43,0.4332039419735526,0.9598484096496882,1970-01-01T00:00:00Z,9.496819962152179,0,,2,3.0878942210467924e-4,idle,1,1085,idle 0
170,630.828S,2.47,0.96,0.43,0.43320407127500193,0.9598488637294006,1970-01-01T00:00:00Z,14.681637520773624,0,,2,3.087918988143455e-4,idle,1,1085,idle 0
171,630.832S,2.47,0.96,0.43,0.43320419101426094,0.9598492277164653,1970-01-01T00:00:00Z,20,0,,2,3.087946392119602e-4,idle,1,1085,idle 0
172,630.836S,2.47,0.96,0.43,0.4332043251689853,0.959849592314138,1970-01-01T00:00:00Z,20,0,,2,3.0879916563915995e-4,idle,1,1085,idle 0
173,630.839S,2.47,0.96,0.43,0.43320443520534463,0.9598498661451565,1970-01-01T00:00:00Z,20,0,,2,3.088135285604197e-4,idle,1,1085,idle 0
174,630.843S,2.47,0.96,0.43,0.433204594427801,0.9598502317396038,1970-01-01T00:00:00Z,20,0,,2,3.088907409328825e-4,idle,1,1085,idle 0
175,630.847S,2.47,0.96,0.43,0.43320476788362855,0.9598505978626143,1970-01-01T00:00:00Z,20,0,,2,3.093534079384363e-4,idle,1,1085,idle 0
176,630.851S,2.47,0.96,0.43,0.43320495550661114,0.9598509644843534,1970-01-01T00:00:00Z,20,0,,2,3.122025351858977e-4,idle,1,1085,idle 0
177,630.855S,2.47,0.96,0.43,0.4332051572305327,0.9598513315749867,1970-01-01T00:00:00Z,20,0,,2,3.298368981685925e-4,idle,1,1085,idle 0
178,630.858S,2.47,0.96,0.43,0.4332053177373819,0.9598516071827263,1970-01-01T00:00:00Z,20,0,,2,4.390798751902423e-4,idle,1,1085,idle 0
179,630.862S,2.47,0.96,0.45,0.43320554397861416,0.9598519750221355,1970-01-01T00:00:00Z,20,0,,2,0.0011159338986690115,idle,1,1085,idle 0
180,630.866S,2.47,0.96,0.45,0.43320578413869104,0.959852343248394,1970-01-01T00:00:00Z,20,0,,2,0.0012948291185504476,idle,1,1085,idle 0
181,630.871S,2.47,0.96,0.45,0.4332061038112865,0.9598528040297735,1970-01-01T00:00:00Z,20,0,,2,0.0011158662558085734,idle,1,1085,idle 0
182,630.875S,2.47,0.96,0.43,0.43320637504666143,0.9598531730173611,1970-01-01T00:00:00Z,20,0,,2,4.390950545082359e-4,idle,1,1085,idle 0
183,630.879S,2.47,0.96,0.43,0.4332066599856786,0.9598535422948362,1970-01-01T00:00:00Z,20,0,,2,3.2986748924972875e-4,idle,1,1085,idle 0
184,630.882S,2.47,0.96,0.43,0.43320688264312374,0.959853819425234,1970-01-01T00:00:00Z,20,0,,2,3.122416808214734e-4,idle,1,1085,idle 0
185,630.886S,2.47,0.96,0.43,0.4332071914041825,0.9598541891382231,1970-01-01T00:00:00Z,20,0,,2,3.0940199052200296e-4,idle,1,1085,idle 0
186,630.89S,2.47,0.96,0.43,0.43320751368678956,0.9598545590590548,1970-01-01T00:00:00Z,20,0,,2,3.089490812139002e-4,idle,1,1085,idle 0
187,630.894S,2.47,0.96,0.43,0.43320784942472856,0.9598549291578949,1970-01-01T00:00:00Z,20,0,,2,3.0888161421461607e-4,idle,1,1085,idle 0
188,630.898S,2.47,0.96,0.43,0.43320819855178355,0.9598552994049091,1970-01-01T00:00:00Z,20,0,,2,3.0887641106800567e-4,idle,1,1085,idle 0
189,630.901S,2.47,0.96,0.43,0.43320846914384886,0.9598555771694611,1970-01-01T00:00:00Z,20,0,,2,3.0888039633152276e-4,idle,1,1085,idle 0
190,630.905S,2.47,0.96,0.43,0.43320884154252415,0.9598559476039901,1970-01-01T00:00:00Z,20,0,,2,3.0888736367869457e-4,idle,1,1085,idle 0
191,630.909S,2.47,0.96,0.43,0.4332092271482211,0.9598563181046481,1970-01-01T00:00:00Z,20,0,,2,3.088952283013902e-4,idle,1,1085,idle 0
192,630.914S,2.47,0.96,0.43,0.43320972762684024,0.9598567812780135,1970-01-01T00:00:00Z,20,0,,2,3.089046603425578e-4,idle,1,1085,idle 0
193,630.918S,2.47,0.96,0.43,0.43321014270623326,0.9598571518183796,1970-01-01T00:00:00Z,20,0,,2,3.0891314597376575e-4,idle,1,1085,idle 0
194,630.922S,2.47,0.96,0.43,0.43321057077744557,0.959857522327913,1970-01-01T00:00:00Z,20,0,,2,3.089214839321315e-4,idle,1,1085,idle 0
195,630.925S,2.47,0.96,0.43,0.43321090031690296,0.9598578001718813,1970-01-01T00:00:00Z,20,0,,2,3.0892869328918033e-4,idle,1,1085,idle 0
196,630.929S,2.47,0.96,0.43,0.4332113509644667,0.9598581705556678,1970-01-01T00:00:00Z,20,0,,2,3.089374595814284e-4,idle,1,1085,idle 0
197,630.933S,2.47,0.96,0.43,0.4332118144217553,0.9598585408265764,1970-01-01T00:00:00Z,20,0,,2,3.0894669193460834e-4,idle,1,1085,idle 0
198,630.937S,2.47,0.96,0.43,0.43321229062255295,0.9598589109547729,1970-01-01T00:00:00Z,20,0,,2,3.089562079366141e-4,idle,1,1085,idle 0
199,630.941S,2.47,0.96,0.43,0.4332127795006435,0.9598592809104228,1970-01-01T00:00:00Z,20,0,,2,3.0896594440673404e-4,idle,1,1085,idle 0
200,630.945S,2.47,0.96,0.43,0.4332132809898107,0.9598596506636916,1970-01-01T00:00:00Z,20,0,,2,3.0897568753697106e-4,idle,1,1085,idle 0
201,630.948S,2.47,0.96,0.43,0.4332136653428722,0.9598599278278835,1970-01-01T00:00:00Z,20,0,,2,3.089841470475852e-4,idle,1,1085,idle 0
202,630.952S,2.47,0.96,0.43,0.43321418874209117,0.9598602971551963,1970-01-01T00:00:00Z,20,0,,2,3.089946507619297e-4,idle,1,1085,idle 0
203,630.957S,2.47,0.96,0.43,0.43321486046161195,0.9598607584108672,1970-01-01T00:00:00Z,20,0,,2,3.0900729898019485e-4,idle,1,1085,idle 0
204,630.961S,2.47,0.96,0.43,0.4332154117329253,0.9598611270562672,1970-01-01T00:00:00Z,20,0,,2,3.0901858725740464e-4,idle,1,1085,idle 0
205,630.965S,2.47,0.96,0.43,0.43321597528423483,0.9598614953501138,1970-01-01T00:00:00Z,20,0,,2,3.0902958562001635e-4,idle,1,1085,idle 0
206,630.968S,2.47,0.96,0.43,0.43321640596663147,0.9598617713218446,1970-01-01T00:00:00Z,20,0,,2,3.090390227620496e-4,idle,1,1085,idle 0
207,630.972S,2.47,0.96,0.43,0.43321699084860205,0.9598621389286837,1970-01-01T00:00:00Z,20,0,,2,3.0905041496717407e-4,idle,1,1085,idle 0
208,630.976S,2.47,0.96,0.43,0.43321758782847464,0.9598625061019248,1970-01-01T00:00:00Z,20,0,,2,3.0906233058786603e-4,idle,1,1085,idle 0
209,630.98S,2.47,0.96,0.43,0.4332181968400331,0.959862872811733,1970-01-01T00:00:00Z,20,0,,2,3.090745527277668e-4,idle,1,1085,idle 0
210,630.984S,2.47,0.96,0.43,0.4332188178170614,0.9598632390282744,1970-01-01T00:00:00Z,20,0,,2,3.090871400336143e-4,idle,1,1085,idle 0
211,630.988S,2.47,0.96,0.43,0.4332194506933433,0.9598636047217141,1970-01-01T00:00:00Z,20,0,,2,3.0910068722823176e-4,idle,1,1085,idle 0
212,630.991S,2.47,0.96,0.43,0.43321993311960694,0.9598638786305614,1970-01-01T00:00:00Z,20,0,,2,3.091189193736875e-4,idle,1,1085,idle 0
213,630.995S,2.47,0.96,0.43,0.4332205866602504,0.9598642433367846,1970-01-01T00:00:00Z,20,0,,2,3.0917908399477996e-4,idle,1,1085,idle 0
214,631S,2.47,0.96,0.43,0.4332214200555505,0.9598646983650801,1970-01-01T00:00:00Z,20,0,,2,3.094860139989652e-4,idle,1,1085,idle 0
215,631.004S,2.47,0.96,0.43,0.43322209986668636,0.9598650616677695,1970-01-01T00:00:00Z,20,0,,2,3.1130294671661467e-4,idle,1,1085,idle 0
216,631.008S,2.47,0.96,0.43,0.4332227912459954,0.9598654242981849,1970-01-01T00:00:00Z,20,0,,2,3.224790095945923e-4,idle,1,1085,idle 0
217,631.011S,2.47,0.96,0.43,0.4332233173322577,0.9598656958118696,1970-01-01T00:00:00Z,20,0,,2,3.91597340717632e-4,idle,1,1085,idle 0
218,631.015S,2.47,0.96,0.45,0.4332240287965375,0.9598660571940169,1970-01-01T00:00:00Z,20,0,,2,8.194376316966752e-4,idle,1,1085,idle 0
219,631.019S,2.47,0.96,0.43,0.4332247516468961,0.9598664178218455,1970-01-01T00:00:00Z,20,0,,2,4.177800896776918e-4,idle,1,1085,idle 0
220,631.023S,2.47,0.96,0.43,0.4332254858171176,0.9598667776655212,1970-01-01T00:00:00Z,20,0,,2,4.6367566672905313e-4,idle,1,1085,idle 0
221,631.027S,2.47,0.96,0.45,0.43322623124098586,0.9598671366952093,1970-01-01T00:00:00Z,20,0,,2,0.0011567697673225442,idle,1,1085,idle 0
222,631.031S,2.47,0.96,0.45,0.43322698785228475,0.9598674948810755,1970-01-01T00:00:00Z,20,0,,2,0.0014044680313184843,idle,1,1085,idle 0
223,631.034S,2.47,0.96,0.45,0.4332275626126772,0.9598677629487699,1970-01-01T00:00:00Z,20,0,,2,0.0014023627853439016,idle,1,1085,idle 0
224,631.038S,2.47,0.96,0.45,0.43322833864264737,0.9598681195861588,1970-01-01T00:00:00Z,20,0,,2,0.0011490366350662548,idle,1,1085,idle 0
225,631.043S,2.47,0.96,0.43,0.43322932414860466,0.9598685640773986,1970-01-01T00:00:00Z,20,0,,2,4.4498264906118535e-4,idle,1,1085,idle 0
226,631.047S,2.47,0.96,0.43,0.43323012484746515,0.9598689185896325,1970-01-01T00:00:00Z,20,0,,2,3.312382656444869e-4,idle,1,1085,idle 0
227,631.051S,2.47,0.96,0.43,0.4332309364026759,0.9598692721088722,1970-01-01T00:00:00Z,20,0,,2,3.128725254290928e-4,idle,1,1085,idle 0
228,631.054S,2.47,0.96,0.43,0.4332315521537307,0.9598695365787024,1970-01-01T00:00:00Z,20,0,,2,3.09915827559122e-4,idle,1,1085,idle 0
229,631.058S,2.47,0.96,0.43,0.4332323825482217,0.9598698882884131,1970-01-01T00:00:00Z,20,0,,2,3.09452095059394e-4,idle,1,1085,idle 0
230,631.062S,2.47,0.95,0.43,0.43323322361696864,0.9598702389230848,1970-01-01T00:00:00Z,20,0,,2,3.0939138520007264e-4,idle,1,1085,idle 0
231,631.066S,2.47,0.95,0.43,0.43323407529375546,0.9598705884528834,1970-01-01T00:00:00Z,20,0,,2,3.0939597420252357e-4,idle,1,1085,idle 0
232,631.07S,2.47,0.95,0.43,0.433234937512366,0.9598709368479741,1970-01-01T00:00:00Z,20,0,,2,3.094112299360313e-4,idle,1,1085,idle 0
233,631.074S,2.47,0.96,0.43,0.4332358102065841,0.9598712840785222,1970-01-01T00:00:00Z,20,0,,2,3.094279745960578e-4,idle,1,1085,idle 0
234,631.077S,2.47,0.96,0.43,0.4332364715620319,0.9598715437192549,1970-01-01T00:00:00Z,20,0,,2,3.0944257010690347e-4,idle,1,1085,idle 0
235,631.081S,2.47,0.96,0.43,0.4332373624292309,0.9598718888400649,1970-01-01T00:00:00Z,20,0,,2,3.0946053507133545e-4,idle,1,1085,idle 0
236,631.086S,2.47,0.96,0.43,0.433238490480723,0.9598723184845679,1970-01-01T00:00:00Z,20,0,,2,3.0948191207288723e-4,idle,1,1085,idle 0
237,631.09S,2.47,0.96,0.43,0.43323940441521047,0.9598726607586021,1970-01-01T00:00:00Z,20,0,,2,3.095007658636307e-4,idle,1,1085,idle 0
238,631.094S,2.47,0.96,0.43,0.43324032849422517,0.9598730017189215,1970-01-01T00:00:00Z,20,0,,2,3.0951893648549516e-4,idle,1,1085,idle 0
239,631.097S,2.47,0.96,0.43,0.43324102817099897,0.9598732565590888,1970-01-01T00:00:00Z,20,0,,2,3.0953438326086546e-4,idle,1,1085,idle 0
240,631.101S,2.47,0.96,0.43,0.4332419698436035,0.9598735951486185,1970-01-01T00:00:00Z,20,0,,2,3.0955288845746834e-4,idle,1,1085,idle 0
241,631.105S,2.47,0.96,0.43,0.4332429214786411,0.9598739323423892,1970-01-01T00:00:00Z,20,0,,2,3.0957228510423e-4,idle,1,1085,idle 0
242,631.109S,2.47,0.96,0.43,0.43324388300989547,0.9598742681105659,1970-01-01T00:00:00Z,20,0,,2,3.095933852197457e-4,idle,1,1085,idle 0
243,631.113S,2.47,0.96,0.43,0.4332448543711503,0.959874602423314,1970-01-01T00:00:00Z,20,0,,2,3.0962351388020914e-4,idle,1,1085,idle 0
244,631.117S,2.47,0.96,0.43,0.4332458354961897,0.9598749352507993,1970-01-01T00:00:00Z,20,0,,2,3.097083499412687e-4,idle,1,1085,idle 0
245,631.12S,2.47,0.96,0.43,0.4332465777076199,0.9598751838787626,1970-01-01T00:00:00Z,20,0,,2,3.101304443056776e-4,idle,1,1085,idle 0
246,631.124S,2.47,0.96,0.43,0.43324757575994977,0.959875514035249,1970-01-01T00:00:00Z,20,0,,2,3.126589319943737e-4,idle,1,1085,idle 0
247,631.129S,2.47,0.96,0.43,0.43324883679185444,0.9598759245233345,1970-01-01T00:00:00Z,20,0,,2,3.281935877658337e-4,idle,1,1085,idle 0
248,631.133S,2.47,0.96,0.43,0.43324985630987123,0.9598762511114244,1970-01-01T00:00:00Z,20,0,,2,4.2412322901228775e-4,idle,1,1085,idle 0
249,631.137S,2.47,0.96,0.45,0.4332508852605919,0.959876576065079,1970-01-01T00:00:00Z,20,0,,2,0.001017154401701297,idle,1,1085,idle 0
250,631.14S,2.47,0.96,0.45,0.4332516631240114,0.9598768186897749,1970-01-01T00:00:00Z,20,0,,2,0.0010171002933939087,idle,1,1085,idle 0
251,631.144S,2.47,0.96,0.43,0.4332527084226319,0.9598771407113792,1970-01-01T00:00:00Z,20,0,,2,4.2419049819770565e-4,idle,1,1085,idle 0
252,631.148S,2.47,0.96,0.43,0.43325376297186213,0.9598774610165034,1970-01-01T00:00:00Z,20,0,,2,3.283158138777597e-4,idle,1,1085,idle 0
253,631.152S,2.47,0.96,0.43,0.43325482670548604,0.9598777795753136,1970-01-01T00:00:00Z,20,0,,2,3.1290219706360095e-4,idle,1,1085,idle 0
254,631.156S,2.47,0.96,0.43,0.4332558995572876,0.959878096357975,1970-01-01T00:00:00Z,20,0,,2,3.1090363390480567e-4,idle,1,1085,idle 0
255,631.16S,2.47,0.96,0.43,0.4332569814610506,0.9598784113346532,1970-01-01T00:00:00Z,20,0,,2,3.135449684979203e-4,idle,1,1085,idle 0
256,631.163S,2.47,0.96,0.43,0.43325779878938947,0.9598786463640382,1970-01-01T00:00:00Z,20,0,,2,3.322016062116755e-4,idle,1,1085,idle 0
257,631.168S,2.47,0.96,0.43,0.43325917215959686,0.9598790357507224,1970-01-01T00:00:00Z,20,0,,2,4.478191088499268e-4,idle,1,1085,idle 0
258,631.172S,2.47,0.96,0.45,0.4332602808219479,0.9598793451304442,1970-01-01T00:00:00Z,20,0,,2,0.0011623066347658925,idle,1,1085,idle 0
259,631.176S,2.47,0.96,0.45,0.433261398271396,0.9598796525848451,1970-01-01T00:00:00Z,20,0,,2,0.0014547542706502116,idle,1,1085,idle 0
260,631.18S,2.47,0.96,0.45,0.43326252444172503,0.9598799580840905,1970-01-01T00:00:00Z,20,0,,2,0.00155896290373222,idle,1,1085,idle 0
261,631.183S,2.47,0.96,0.45,0.433263374752717,0.9598801859075066,1970-01-01T00:00:00Z,20,0,,2,0.0015586093232307602,idle,1,1085,idle 0
262,631.187S,2.47,0.96,0.45,0.43326451602525534,0.9598804879134405,1970-01-01T00:00:00Z,20,0,,2,0.0014537928325933597,idle,1,1085,idle 0
263,631.191S,2.47,0.96,0.45,0.4332656658365805,0.9598807878821743,1970-01-01T00:00:00Z,20,0,,2,0.0011612920659954187,idle,1,1085,idle 0
264,631.195S,2.47,0.96,0.43,0.4332668241204764,0.9598810857838737,1970-01-01T00:00:00Z,20,0,,2,4.478433468266403e-4,idle,1,1085,idle 0
265,631.199S,2.47,0.96,0.43,0.43326799081072676,0.9598813815887036,1970-01-01T00:00:00Z,20,0,,2,3.323835857075085e-4,idle,1,1085,idle 0
266,631.203S,2.47,0.96,0.43,0.43326916584111563,0.9598816752668302,1970-01-01T00:00:00Z,20,0,,2,3.137135941435957e-4,idle,1,1085,idle 0
267,631.206S,2.47,0.96,0.43,0.43327005254729,0.9598818941118281,1970-01-01T00:00:00Z,20,0,,2,3.10707964249087e-4,idle,1,1085,idle 0
268,631.211S,2.47,0.96,0.43,0.4332715406574443,0.9598822561236342,1970-01-01T00:00:00Z,20,0,,2,3.1024597998166554e-4,idle,1,1085,idle 0
269,631.215S,2.47,0.96,0.43,0.4332727403109519,0.959882543242643,1970-01-01T00:00:00Z,20,0,,2,3.101916615868276e-4,idle,1,1085,idle 0
270,631.219S,2.47,0.96,0.43,0.4332739480397336,0.9598828281156102,1970-01-01T00:00:00Z,20,0,,2,3.102033904009042e-4,idle,1,1085,idle 0
271,631.223S,2.47,0.96,0.43,0.4332751637775732,0.9598831107127017,1970-01-01T00:00:00Z,20,0,,2,3.1022535966232354e-4,idle,1,1085,idle 0
272,631.226S,2.47,0.96,0.43,0.43327608079706414,0.9598833211490294,1970-01-01T00:00:00Z,20,0,,2,3.102454460447631e-4,idle,1,1085,idle 0
273,631.23S,2.47,0.96,0.43,0.4332773103914228,0.959883599691549,1970-01-01T00:00:00Z,20,0,,2,3.1026972857270066e-4,idle,1,1085,idle 0
274,631.234S,2.47,0.96,0.43,0.4332785478127451,0.9598838758761475,1970-01-01T00:00:00Z,20,0,,2,3.102948292189619e-4,idle,1,1085,idle 0
275,631.238S,2.47,0.96,0.43,0.43327979299481506,0.9598841496729913,1970-01-01T00:00:00Z,20,0,,2,3.1032018859789007e-4,idle,1,1085,idle 0
276,631.242S,2.47,0.96,0.43,0.4332810458714165,0.9598844210522454,1970-01-01T00:00:00Z,20,0,,2,3.1034564476758303e-4,idle,1,1085,idle 0
277,631.246S,2.47,0.96,0.43,0.4332823063763333,0.9598846899840755,1970-01-01T00:00:00Z,20,0,,2,3.103707360897681e-4,idle,1,1085,idle 0
278,631.249S,2.47,0.96,0.43,0.4332832567212698,0.9598848900588786,1970-01-01T00:00:00Z,20,0,,2,3.1039270493548286e-4,idle,1,1085,idle 0
279,631.254S,2.47,0.96,0.43,0.43328485000624883,0.9598852203861254,1970-01-01T00:00:00Z,20,0,,2,3.1042267565862717e-4,idle,1,1085,idle 0
280,631.258S,2.47,0.96,0.43,0.43328613299881535,0.9598854817966767,1970-01-01T00:00:00Z,20,0,,2,3.104495045097861e-4,idle,1,1085,idle 0
281,631.262S,2.47,0.96,0.43,0.43328742335483283,0.9598857406404658,1970-01-01T00:00:00Z,20,0,,2,3.1047585484249827e-4,idle,1,1085,idle 0
282,631.266S,2.47,0.96,0.43,0.4332887210080852,0.9598859968876587,1970-01-01T00:00:00Z,20,0,,2,3.105016222132105e-4,idle,1,1085,idle 0
283,631.269S,2.47,0.96,0.43,0.43328969899700187,0.9598861873510898,1970-01-01T00:00:00Z,20,0,,2,3.105234875402412e-4,idle,1,1085,idle 0
284,631.273S,2.47,0.96,0.43,0.43329100926108294,0.95988643898245,1970-01-01T00:00:00Z,20,0,,2,3.105495195903403e-4,idle,1,1085,idle 0
285,631.277S,2.47,0.96,0.43,0.4332923266403046,0.9598866879351691,1970-01-01T00:00:00Z,20,0,,2,3.105763545786169e-4,idle,1,1085,idle 0
286,631.281S,2.47,0.96,0.43,0.4332936510684508,0.9598869341794126,1970-01-01T00:00:00Z,20,0,,2,3.1060343431317403e-4,idle,1,1085,idle 0
287,631.285S,2.47,0.96,0.43,0.43329498247930553,0.9598871776853461,1970-01-01T00:00:00Z,20,0,,2,3.106305923766425e-4,idle,1,1085,idle 0
288,631.289S,2.47,0.96,0.43,0.4332963208066527,0.9598874184231354,1970-01-01T00:00:00Z,20,0,,2,3.106573382757777e-4,idle,1,1085,idle 0
289,631.292S,2.47,0.96,0.43,0.43329732905127794,0.9598875971419351,1970-01-01T00:00:00Z,20,0,,2,3.106807380531774e-4,idle,1,1085,idle 0
290,631.297S,2.47,0.96,0.43,0.43329901794595943,0.9598878914749421,1970-01-01T00:00:00Z,20,0,,2,3.1071263094094753e-4,idle,1,1085,idle 0
291,631.301S,2.47,0.96,0.43,0.4333003766254871,0.9598881237292911,1970-01-01T00:00:00Z,20,0,,2,3.1074115727438824e-4,idle,1,1085,idle 0
292,631.305S,2.47,0.96,0.43,0.43330174195664256,0.9598883530961576,1970-01-01T00:00:00Z,20,0,,2,3.107691512289947e-4,idle,1,1085,idle 0
293,631.309S,2.47,0.96,0.43,0.43330311387320986,0.9598885795457074,1970-01-01T00:00:00Z,20,0,,2,3.107965040529756e-4,idle,1,1085,idle 0
294,631.312S,2.47,0.96,0.43,0.43330414709247894,0.9598887474504335,1970-01-01T00:00:00Z,20,0,,2,3.108196991314295e-4,idle,1,1085,idle 0
295,631.316S,2.47,0.96,0.43,0.4333055303741845,0.9598889687228898,1970-01-01T00:00:00Z,20,0,,2,3.10847292550153e-4,idle,1,1085,idle 0
296,631.32S,2.47,0.96,0.43,0.4333069200592079,0.9598891869959849,1970-01-01T00:00:00Z,20,0,,2,3.108757161669461e-4,idle,1,1085,idle 0
297,631.324S,2.47,0.96,0.43,0.43330831608133263,0.9598894022398837,1970-01-01T00:00:00Z,20,0,,2,3.1090437850509806e-4,idle,1,1085,idle 0
298,631.328S,2.47,0.96,0.43,0.4333097183743428,0.9598896144247521,1970-01-01T00:00:00Z,20,0,,2,3.109331091781375e-4,idle,1,1085,idle 0
299,631.332S,2.47,0.96,0.43,0.43331112687202233,0.9598898235207556,1970-01-01T00:00:00Z,20,0,,2,3.10961426601541e-4,idle,1,1085,idle 0
300,631.335S,2.47,0.96,0.43,0.43331218727726306,0.9598899782977435,1970-01-01T00:00:00Z,20,0,,2,3.109864592857596e-4,idle,1,1085,idle 0
301,631.34S,2.47,0.96,0.43,0.4333139622165249,0.9598902323268302,1970-01-01T00:00:00Z,20,0,,2,3.1102208188824607e-4,idle,1,1085,idle 0
302,631.344S,2.47,0.96,0.43,0.43331538893091576,0.95989043197723245,1970-01-01T00:00:00Z,20,0,,2,3.110642896142386e-4,idle,1,1085,idle 0
303,631.348S,2.47,0.96,0.43,0.4333168215851114,0.9598906284194316,1970-01-01T00:00:00Z,20,0,,2,3.1116853015137133e-4,idle,1,1085,idle 0
304,631.352S,2.47,0.96,0.43,0.43331826011289604,0.9598908216235941,1970-01-01T00:00:00Z,20,0,,2,3.116580013942921e-4,idle,1,1085,idle 0
305,631.355S,2.47,0.96,0.43,0.433319342823444,0.9598909643838065,1970-01-01T00:00:00Z,20,0,,2,3.1452153439677657e-4,idle,1,1085,idle 0
306,631.359S,2.47,0.96,0.43,0.43332079147067654,0.9598911518496145,1970-01-01T00:00:00Z,20,0,,2,3.3204731675978976e-4,idle,1,1085,idle 0
307,631.363S,2.47,0.96,0.43,0.4333222458094036,0.9598913359953405,1970-01-01T00:00:00Z,20,0,,2,4.398976811922623e-4,idle,1,1085,idle 0
308,631.367S,2.47,0.95,0.42,0.43332370577340906,0.9598915167911501,1970-01-01T00:00:00Z,20,0,,2,0.0011043049902928798,idle,1,1085,idle 0
309,631.371S,2.47,0.95,0.42,0.433325171296477,0.959891694207209,1970-01-01T00:00:00Z,20,0,,2,0.0012798001527669334,idle,1,1085,idle 0
310,631.375S,2.47,0.95,0.42,0.4333266423123912,0.9598918682136826,1970-01-01T00:00:00Z,20,0,,2,0.0011058112630825173,idle,1,1085,idle 0
311,631.378S,2.47,0.96,0.43,0.43332774913917405,0.9598919964630499,1970-01-01T00:00:00Z,20,0,,2,4.4305026263069335e-4,idle,1,1085,idle 0
312,631.383S,2.47,0.96,0.43,0.43332960055789377,0.9598922058785355,1970-01-01T00:00:00Z,20,0,,2,3.460157357341297e-4,idle,1,1085,idle 0
313,631.387S,2.47,0.96,0.43,0.43333108765505013,0.9598923694772464,1970-01-01T00:00:00Z,20,0,,2,3.9509407189389673e-4,idle,1,1085,idle 0
314,631.391S,2.47,0.96,0.45,0.4333325799801883,0.959892529547034,1970-01-01T00:00:00Z,20,0,,2,8.022424238167418e-4,idle,1,1085,idle 0
315,631.395S,2.47,0.96,0.43,0.4333340774670923,0.9598926860580639,1970-01-01T00:00:00Z,20,0,,2,3.9537945107925783e-4,idle,1,1085,idle 0
316,631.398S,2.47,0.96,0.43,0.43333520392984604,0.9598928010879547,1970-01-01T00:00:00Z,20,0,,2,3.4727578489493553e-4,idle,1,1085,idle 0
317,631.402S,2.47,0.96,0.43,0.4333367102905076,0.9598929512993696,1970-01-01T00:00:00Z,20,0,,2,4.499787845034366e-4,idle,1,1085,idle 0
318,631.406S,2.47,0.96,0.45,0.4333382216308406,0.9598930978699823,1970-01-01T00:00:00Z,20,0,,2,0.0011470262832862343,idle,1,1085,idle 0
319,631.41S,2.47,0.96,0.45,0.43333973788462904,0.9598932407699582,1970-01-01T00:00:00Z,20,0,,2,0.001436546124482587,idle,1,1085,idle 0
320,631.414S,2.47,0.96,0.45,0.4333412589856569,0.9598933799694629,1970-01-01T00:00:00Z,20,0,,2,0.0015564831566558042,idle,1,1085,idle 0
321,631.418S,2.47,0.96,0.45,0.4333427848677079,0.9598935154386615,1970-01-01T00:00:00Z,20,0,,2,0.0016058726285381596,idle,1,1085,idle 0
322,631.421S,2.47,0.96,0.45,0.4333439323769595,0.9598936145746004,1970-01-01T00:00:00Z,20,0,,2,0.0016259334556183256,idle,1,1085,idle 0
323,631.426S,2.47,0.96,0.45,0.43334585071001513,0.9598937750668043,1970-01-01T00:00:00Z,20,0,,2,0.0016336605504859774,idle,1,1085,idle 0
324,631.43S,2.47,0.96,0.45,0.43334739053783916,0.959893899166079,1970-01-01T00:00:00Z,20,0,,2,0.0016362839192376867,idle,1,1085,idle 0
325,631.434S,2.47,0.96,0.45,0.43334893488182197,0.9598940194157104,1970-01-01T00:00:00Z,20,0,,2,0.0016366697171456557,idle,1,1085,idle 0
326,631.438S,2.47,0.96,0.45,0.43335048367574763,0.9598941357858638,1970-01-01T00:00:00Z,20,0,,2,0.001635847688533846,idle,1,1085,idle 0
327,631.441S,2.47,0.96,0.45,0.4333516481516336,0.9598942204996238,1970-01-01T00:00:00Z,20,0,,2,0.0016338559853213584,idle,1,1085,idle 0
328,631.445S,2.47,0.96,0.45,0.4333532045736264,0.9598943300089013,1970-01-01T00:00:00Z,20,0,,2,0.0016295920728808286,idle,1,1085,idle 0
329,631.449S,2.47,0.96,0.45,0.43335476526346767,0.9598944355566561,1970-01-01T00:00:00Z,20,0,,2,0.001620261346967574,idle,1,1085,idle 0
330,631.453S,2.47,0.96,0.45,0.4333563301549413,0.9598945371130535,1970-01-01T00:00:00Z,20,0,,2,0.0015988926847916314,idle,1,1085,idle 0
331,631.457S,2.47,0.96,0.45,0.4333578991818312,0.9598946346482594,1970-01-01T00:00:00Z,20,0,,2,0.0015485847346678116,idle,1,1085,idle 0
332,631.461S,2.47,0.96,0.45,0.4333594722779213,0.959894728132439,1970-01-01T00:00:00Z,20,0,,2,0.00142854898044036,idle,1,1085,idle 0
333,631.464S,2.47,0.96,0.45,0.43336066443590304,0.9598947988560046,1970-01-01T00:00:00Z,20,0,,2,0.0011404090856250997,idle,1,1085,idle 0
334,631.469S,2.47,0.96,0.43,0.43336269915470726,0.9598949261242004,1970-01-01T00:00:00Z,20,0,,2,4.467361252702844e-4,idle,1,1085,idle 0
335,631.473S,2.47,0.96,0.43,0.43336436949552093,0.9598950362566837,1970-01-01T00:00:00Z,20,0,,2,3.3397183503878835e-4,idle,1,1085,idle 0
